# This file contains semantic classification of proper nouns needed for certain
# derivational features.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"Alastaro","1","0","Prop","prop=geo"
"Alatriste","8","0","Prop","prop=last"
"Alavi","5","0","Prop","prop=geo"
"Alavieska","9","0","Prop","prop=geo"
"Alavus","39","0","Prop","prop=geo"
"Albania","12","0","Prop","prop=geo"
"Albena","13","0","Prop","prop=geo"
"Albert","5","0","Prop","prop=first"
"Alberta","9","K","Prop","prop=geo"
"Albin","5","0","Prop","prop=first"
"Ale","8","0","Prop","prop=first"
"Aleks","5","0","Prop","prop=first"
"Aleksander","5","0","Prop","prop=first"
"Aleksandra","9","0","Prop","prop=first"
"Aleksandria","12","0","Prop","prop=geo"
"Aleksanteri","6","0","Prop","prop=first"
"Aleksi","5","0","Prop","prop=first"
"Aleksis","39","0","Prop","prop=first"
"Alesis","39","0","Prop","prop=misc"
"Alex","5","0","Prop","prop=first"
"Alexander","5","0","Prop","prop=first"
"Alf","5","0","Prop","prop=first"
"Alfred","5","0","Prop","prop=first"
"Algeria","12","0","Prop","prop=geo"
"Alice","8","0","Prop","prop=first"
"Alighieri","5","0","Prop","prop=last"
"Aliina","13","0","Prop","prop=first"
"Aliisa","13","0","Prop","prop=first"
"Alina","12","0","Prop","prop=first"
"Alisa","9","0","Prop","prop=first"
"Alitalo","1","0","Prop","prop=last"
"Alkio","3","0","Prop","prop=last"
"Alko","1","0","Prop","prop=misc"
"Allah","5","0","Prop","prop=misc"
"Allan","5","0","Prop","prop=first"
"Allen","5","0","Prop","prop=first"
"Alma","9","0","Prop","prop=first"
"Alonso","1","0","Prop","prop=last"
"Alopaeus","39","0","Prop","prop=last"
"Alpiin","5","0","Prop","prop=first"
"Alpo","1","0","Prop","prop=first"
"Alppila","13","0","Prop","prop=geo"
"Altai","18","0","Prop","prop=geo"
"Altavista","12","0","Prop","prop=misc"
"Altmann","5","0","Prop","prop=last"
"Altti","5","C","Prop","prop=first"
"Alvi","5","0","Prop","prop=first"
"Amadeus","39","0","Prop","prop=first"
"Amalia","12","0","Prop","prop=first"
"Amanda","9","0","Prop","prop=first"
"Ambomaa","18","0","Prop","prop=geo"
"Ameriikka","9","A","Prop","prop=geo"
"Amerikka","9","A","Prop","prop=geo"
"Amiga","13","0","Prop","prop=misc"
"Amin","5","0","Prop","prop=last"
"Amis","5","0","Prop","prop=last"
"Amman","6","0","Prop","prop=geo"
"Amsterdam","5","0","Prop","prop=geo"
"Ananias","39","0","Prop","prop=first"
"Anastas","39","0","Prop","prop=first"
"Anastasio","1","0","Prop","prop=first"
"Anatolia","12","0","Prop","prop=geo"
"Ancylus","39","0","Prop","prop=geo"
"Ancylusjärvi","7","0","Prop","prop=geo"
"Andalusia","12","0","Prop","prop=geo"
"Anderson","6","0","Prop","prop=last"
"Andersson","6","0","Prop","prop=last"
"Andi","5","0","Prop","prop=geo"
"Andorra","10","0","Prop","prop=geo"
"Andrea","13","0","Prop","prop=first"
"Andreas","39","0","Prop","prop=first"
"Andrei","18","0","Prop","prop=first"
"Andrews","5","0","Prop","prop=last"
"Andromeda","9","0","Prop","prop=misc"
"Andronikos","39","0","Prop","prop=first"
"Andy","1","0","Prop","prop=first"
"Anelma","10","0","Prop","prop=first"
"Anessa","13","0","Prop","prop=first"
"Anette","8","C","Prop","prop=first"
"Angeles","5","0","Prop","prop=geo"
"Angeli","6","0","Prop","prop=geo"
"Angelos","39","0","Prop","prop=last"
"Angerkoski","7","0","Prop","prop=last"
"Angola","13","0","Prop","prop=geo"
"Angus","5","0","Prop","prop=misc"
"Animalia","12","0","Prop","prop=misc"
"Anita","9","0","Prop","prop=first"
"Anitta","9","C","Prop","prop=first"
"Anja","9","0","Prop","prop=first"
"Anjala","13","0","Prop","prop=geo"
"Anjalankoski","7","0","Prop","prop=geo"
"Anna","9","0","Prop","prop=first"
"Annala","13","0","Prop","prop=last"
"Anne","8","0","Prop","prop=first"
"Anneli","6","0","Prop","prop=first"
"Annessa","9","0","Prop","prop=misc"
"Anni","5","0","Prop","prop=first"
"Anniina","13","0","Prop","prop=first"
"Annika","13","0","Prop","prop=first"
"Annikki","5","A","Prop","prop=first"
"Annina","13","0","Prop","prop=first"
"Annukka","14","A","Prop","prop=first"
"Anoniemi","25","0","Prop","prop=geo"
"Anonniemi","25","0","Prop","prop=geo"
"AnotherLevel","6","0","Prop","prop=misc"
"Anselm","5","0","Prop","prop=first"
"Anselmi","5","0","Prop","prop=first"
"Anshelm","5","0","Prop","prop=first"
"Ansioniemi","25","0","Prop","prop=last"
"Anssi","5","0","Prop","prop=first"
"Antero","1","0","Prop","prop=first"
"Antikainen","38","0","Prop","prop=last"
"Antila","13","0","Prop","prop=last"
"Antilibanon","5","0","Prop","prop=geo"
"Antiokia","12","0","Prop","prop=geo"
"Anton","6","0","Prop","prop=first"
"Antonen","38","0","Prop","prop=last"
"Antoniina","9","0","Prop","prop=first"
"Antrea","13","0","Prop","prop=geo"
"Antso","1","0","Prop","prop=first"
"Antsu","1","0","Prop","prop=first"
"Antti","5","C","Prop","prop=first"
"Anttila","13","0","Prop","prop=last"
"Anttinen","38","0","Prop","prop=last"
"Antto","1","C","Prop","prop=first"
"Anttola","13","0","Prop","prop=geo"
"Anttonen","38","0","Prop","prop=last"
"Anttoni","6","0","Prop","prop=first"
"Anu","1","0","Prop","prop=first"
"apache","8","0","Prop","prop=misc"
"Apenniini","5","0","Prop","prop=geo"
"Apilas","39","0","Prop","prop=misc"
"Apo","1","0","Prop","prop=last"
"Apollo","2","0","Prop","prop=misc"
"Apollon","6","0","Prop","prop=misc"
"Apple","8","0","Prop","prop=misc"
"Apunen","38","0","Prop","prop=last"
"Aquarius","39","0","Prop","prop=misc"
"Aquileia","13","0","Prop","prop=geo"
"Arabia","12","0","Prop","prop=geo"
"Arafat","5","0","Prop","prop=last"
"Aragonia","12","0","Prop","prop=geo"
"Arajuuri","26","0","Prop","prop=last"
"Arak","5","0","Prop","prop=last"
"Arava","10","0","Prop","prop=misc"
"Areiopagi","5","0","Prop","prop=misc"
"Arffman","6","0","Prop","prop=last"
"Argentiina","9","0","Prop","prop=geo"
"Argento","1","0","Prop","prop=last"
"Ari","5","0","Prop","prop=first"
"Ariadne","8","0","Prop","prop=first"
"Ariel","5","0","Prop","prop=first"
"Aristides","39","0","Prop","prop=first"
"Aristos","5","0","Prop","prop=first"
"Aristoteles","39","0","Prop","prop=first"
"Aristoteles","41","0","Prop","prop=first"
"Arizona","10","0","Prop","prop=geo"
"Arja","9","0","Prop","prop=first"
"Arkadianmäki","7","D","Prop","prop=geo"
"Arkangeli","5","0","Prop","prop=geo"
"Arkansas","5","0","Prop","prop=geo"
"Arkiman","5","0","Prop","prop=last"
"Arlanda","9","0","Prop","prop=geo"
"Armenia","12","0","Prop","prop=geo"
"Armfelt","5","0","Prop","prop=last"
"Armi","5","0","Prop","prop=first"
"Armstrong","5","0","Prop","prop=last"
"Arndt","5","0","Prop","prop=first"
"Arno","1","0","Prop","prop=first"
"Aro","1","0","Prop","prop=last"
"Arola","13","0","Prop","prop=last"
"Aron","6","0","Prop","prop=first"
"Arpela","13","0","Prop","prop=geo"
"Arponen","38","0","Prop","prop=last"
"Art","5","0","Prop","prop=first"
"Arthur","6","0","Prop","prop=first"
"Artjärvi","7","0","Prop","prop=geo"
"Arto","1","0","Prop","prop=first"
"Arttu","1","C","Prop","prop=first"
"Artturi","6","0","Prop","prop=first"
"Arturo","1","0","Prop","prop=first"
"Arvi","5","0","Prop","prop=first"
"Arvid","5","0","Prop","prop=first"
"Arvinsalmi","7","0","Prop","prop=geo"
"Arvola","13","0","Prop","prop=last"
"Asarias","39","0","Prop","prop=first"
"Asarias","41","0","Prop","prop=first"
"Asculum","5","0","Prop","prop=geo"
"Asikainen","38","0","Prop","prop=last"
"Asikkala","13","0","Prop","prop=geo"
"Asimov","5","0","Prop","prop=last"
"Aska","9","0","Prop","prop=geo"
"Askainen","38","0","Prop","prop=geo"
"Asko","1","0","Prop","prop=first"
"Askola","13","0","Prop","prop=geo"
"Aslak","5","0","Prop","prop=first"
"Asmo","1","0","Prop","prop=first"
"aspell","5","0","Prop","prop=misc"
"Asperger","6","0","Prop","prop=last"
"Aspirin","5","0","Prop","prop=misc"
