# Plurale tantums are words which only inflect in plural forms. This
# listing contains two kinds of plural words, those which are necessarily
# in plural forms and singular forms are ungrammatical as free morphs, marked
# by ``plt=obligatory`` and their dictionary form is necessarily the plural
# singular nominative. Then there are words where singular forms are
# exceptionally rare and deemed ungrammatical by some speakers, but can be
# manifested in existing corpora. For these forms the dictionary form is the
# singular nominative as usual, and the extra field is ``plt=common``.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"avistamarkkinat","12","0","N","plt=obligatory"
"Avlijärvet","7","0","Prop","plt=obligatory"
"Avlilompolot","2","0","Prop","plt=obligatory"
"avokengät","10","G","N","plt=obligatory"
"Avokolut","1","0","Prop","plt=obligatory"
"bailut","1","0","N","plt=obligatory"
"bakkanaali","5","0","N","plt=common"
"bakteerilaji","5","0","N","plt=common"
"Baleaarit","5","0","Prop","plt=obligatory"
"banaanikasvi","5","0","N","plt=common"
"banaanikerttuli","6","0","N","plt=common"
"beetasäteet","48","F","N","plt=obligatory"
"behemot","1","0","N","plt=obligatory"
"belugat","9","0","N","plt=obligatory"
"Bella Veneet","48","0","Prop","plt=obligatory"
"beringinhylkeet","48","L","N","plt=obligatory"
"bermudasortsit","5","0","N","plt=obligatory"
"bermudat","9","0","N","plt=obligatory"
"Betaniankankaat","41","G","Prop","plt=obligatory"
"Betinlammit","5","H","Prop","plt=obligatory"
"bikinialushousut","1","0","N","plt=obligatory"
"bikinihousut","1","0","N","plt=obligatory"
"bikinit","6","0","N","plt=obligatory"
"bileet","48","0","N","plt=obligatory"
"binturongit","5","G","N","plt=obligatory"
"Blommankivet","7","0","Prop","plt=obligatory"
"B-oikeudet","40","0","N","plt=obligatory"
"Branderinkarit","5","0","Prop","plt=obligatory"
"Brittiläiset Neitsytsaaret","26","0","Prop","plt=obligatory"
"Bruumosanlammit","5","H","Prop","plt=obligatory"
"Brännasviikinraklit","5","0","Prop","plt=obligatory"
"Budolajien suomalaiset kattojärjestöt","2","0","Prop","plt=obligatory"
"bänet","8","0","N","plt=obligatory"
"Capris Keittiöt","3","0","Prop","plt=obligatory"
"Caymansaaret","26","0","Prop","plt=obligatory"
"chukka-kengät","10","G","N","plt=obligatory"
"cocktailkutsut","1","0","N","plt=obligatory"
"collegehousut","1","0","N","plt=obligatory"
"Cookinsaaret","26","0","Prop","plt=obligatory"
"damaski","5","0","N","plt=common"
"Demokratian Pioneerit","5","0","Prop","plt=obligatory"
"Dennis Yhtiöt","3","0","Prop","plt=obligatory"
"Depp Työpsykologiset palvelut","2","0","Prop","plt=obligatory"
"desimetriaallot","1","I","N","plt=obligatory"
"Diacor Terveyspalvelut","2","0","Prop","plt=obligatory"
"dimensio","3","0","N","plt=common"
"diplomaattisuhteet","48","F","N","plt=obligatory"
"dodot","1","0","N","plt=obligatory"
"dolmat","10","0","N","plt=obligatory"
"dongarit","6","0","N","plt=obligatory"
"Dufvanreiät","10","D","Prop","plt=obligatory"
"duriot","3","0","N","plt=obligatory"
"eduskuntavaalit","5","0","N","plt=obligatory"
"Edussaaret","26","0","Prop","plt=obligatory"
"edustuskulut","1","0","N","plt=obligatory"
