# This file contains definitions of semantic subcategories for various acronyms and
# other nouns, useful for named Entity Recognition (NER) and similar applications.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","SUBCATEGORY"#,<-HEADERS
"BEL","0","0","Acro","sem=currency"
"Ber$","0","0","Acro","sem=currency"
"BF","0","0","Acro","sem=currency"
"BGL","0","0","Acro","sem=currency"
"BGM","0","0","Acro","sem=currency"
"BGN","0","0","Acro","sem=currency"
"BGO","0","0","Acro","sem=currency"
"BHD","0","0","Acro","sem=currency"
"BIF","0","0","Acro","sem=currency"
"BMD","0","0","Acro","sem=currency"
"BND","0","0","Acro","sem=currency"
"BOB","0","0","Acro","sem=currency"
"BOL","0","0","Acro","sem=currency"
"BOP","0","0","Acro","sem=currency"
"BOV","0","0","Acro","sem=currency"
"Bq","6","0","Acro","sem=measure"
"Br","0","0","Acro","sem=currency"
"BRB","0","0","Acro","sem=currency"
"BRC","0","0","Acro","sem=currency"
"BRE","0","0","Acro","sem=currency"
"BRL","0","0","Acro","sem=currency"
"BRN","0","0","Acro","sem=currency"
"BRR","0","0","Acro","sem=currency"
"brt","0","0","Acro","sem=measure"
"BRZ","0","0","Acro","sem=currency"
"Bs","0","0","Acro","sem=currency"
"B.S.","99","0","P","sem=title"
"BSc","0","0","Acro","sem=title"
"B.Sc.","99","0","P","sem=title"
"BSD","0","0","Acro","sem=currency"
"BTN","0","0","Acro","sem=currency"
"budjettineuvos","39","0","N","sem=title"
"BUK","0","0","Acro","sem=currency"
"BWP","0","0","Acro","sem=currency"
"BYB","0","0","Acro","sem=currency"
"BYR","0","0","Acro","sem=currency"
"BZ$","0","0","Acro","sem=currency"
"BZD","0","0","Acro","sem=currency"
"c","0","0","Acro","sem=currency"
"£C","0","0","Acro","sem=currency"
"C","0","0","Acro","sem=currency"
"C","5","0","Acro","sem=measure"
"CA$","0","0","Acro","sem=currency"
"cA","6","0","Acro","sem=measure"
"CAD","0","0","Acro","sem=currency"
"cal","0","0","Acro","sem=measure"
"Can$","0","0","Acro","sem=currency"
"cantus","39","0","N","sem=title"
"causa","99","0","N","sem=title"
"cBq","6","0","Acro","sem=measure"
"cc","0","0","Acro","sem=measure"
"c°C","5","0","Acro","sem=measure"
"cC","5","0","Acro","sem=measure"
"ccd","12","0","Acro","sem=measure"
"CDF","0","0","Acro","sem=currency"
"CF","0","0","Acro","sem=currency"
"cF","5","0","Acro","sem=measure"
"CFPF","0","0","Acro","sem=currency"
"cg","9","0","Acro","sem=measure"
"cGv","0","0","Acro","sem=measure"
"Ch$","0","0","Acro","sem=currency"
"cH","5","0","Acro","sem=measure"
"CHE","0","0","Acro","sem=currency"
"CHF","0","0","Acro","sem=currency"
