# This file contains words that are not pronounced like typical Finnish words
# and need special rules for correct inflection.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PRONUNCIATION"#,<-HEADERS
"Cadaley","21","0","Prop","stem-vowel=i"
"Camaguey","21","0","Prop","stem-vowel=i"
"Camagüey","21","0","Prop","stem-vowel=i"
"Cambay","21","0","Prop","stem-vowel=i"
"Cape Girardeau","21","0","Prop","stem-vowel=o"
"Capetí","21","0","Prop","stem-vowel=i"
"Cap-Santé","21","0","Prop","stem-vowel=e"
"Carey","21","0","Prop","stem-vowel=i"
"Carlow","22","0","Prop","stem-vowel=u"
"Catió","21","0","Prop","stem-vowel=o"
"Cativá","21","0","Prop","stem-vowel=a"
"Cergy","21","0","Prop","stem-vowel=i"
"Certify","21","0","Prop","stem-vowel=i"
"Česká Třebová","21","0","Prop","stem-vowel=a"
"Chalkidikí","21","0","Prop","stem-vowel=i"
"Chambery","21","0","Prop","stem-vowel=i"
"Chambéry","21","0","Prop","stem-vowel=i"
"Chamilí","21","0","Prop","stem-vowel=i"
"Chaniá","21","0","Prop","stem-vowel=a"
"Charavgí","21","0","Prop","stem-vowel=i"
"Charlotte Amalie","21","0","Prop","stem-vowel=i"
"Charopó","21","0","Prop","stem-vowel=o"
"Chateauguay","21","0","Prop","stem-vowel=e"
"Châteauguay","21","0","Prop","stem-vowel=e"
"Chateauroux","22","0","Prop","stem-vowel=u"
"Châteauroux","22","0","Prop","stem-vowel=u"
"Chateau-Thierry","21","0","Prop","stem-vowel=i"
"Château-Thierry","21","0","Prop","stem-vowel=i"
"Chelsea","21","0","Prop","stem-vowel=i"
"Chigoré","21","0","Prop","stem-vowel=e"
"Chiryū","21","0","Prop","stem-vowel=u"
"Chitré","21","0","Prop","stem-vowel=e"
"Chlomó","21","0","Prop","stem-vowel=o"
"Choisy-le-Roi","21","0","Prop","stem-vowel=a"
"Choristí","21","0","Prop","stem-vowel=i"
"Chrysí","21","0","Prop","stem-vowel=i"
"Chrysó","21","0","Prop","stem-vowel=o"
"Chūō","21","0","Prop","stem-vowel=o"
"Chuy","21","0","Prop","stem-vowel=i"
"CIBE Participação","21","0","Prop","stem-vowel=u"
"Cluny","21","0","Prop","stem-vowel=i"
"Concepcion del Uruguay","21","0","Prop","stem-vowel=i"
"Concepción del Uruguay","21","0","Prop","stem-vowel=i"
"Cool Blue","21","0","Prop","stem-vowel=u"
"Cotuí","21","0","Prop","stem-vowel=i"
"Courtenay","21","0","Prop","stem-vowel=i"
"Cové","21","0","Prop","stem-vowel=e"
"Covilhã","21","0","Prop","stem-vowel=a"
"Cruz Bay","22","0","Prop","stem-vowel=i"
"Cuiabá","21","0","Prop","stem-vowel=a"
"Cumaná","21","0","Prop","stem-vowel=a"
"Curuzú Cuatiá","21","0","Prop","stem-vowel=a"
"Daitō","21","0","Prop","stem-vowel=o"
"Dallapé","21","0","Prop","stem-vowel=e"
"Danané","21","0","Prop","stem-vowel=e"
"Danlí","21","0","Prop","stem-vowel=i"
"Dassa-Zoumé","21","0","Prop","stem-vowel=e"
"Dej","22","0","Prop","stem-vowel=i"
"Delfoí","21","0","Prop","stem-vowel=i"
"Dennery","21","0","Prop","stem-vowel=i"
"Development Assistance Committee","21","0","Prop","stem-vowel=i"
"Dickenson Bay","22","0","Prop","stem-vowel=i"
"Discovery Bay","22","0","Prop","stem-vowel=i"
"Divalá","21","0","Prop","stem-vowel=a"
"Djenné","21","0","Prop","stem-vowel=e"
"Doboj","22","0","Prop","stem-vowel=i"
"Dobšiná","21","0","Prop","stem-vowel=a"
"Douai","21","0","Prop","stem-vowel=e"
"drag show","22","0","N","stem-vowel=u"
"Dreux","22","0","Prop","stem-vowel=ö"
"Dubá","21","0","Prop","stem-vowel=a"
"Dubí","21","0","Prop","stem-vowel=i"
"Durbuy","21","0","Prop","stem-vowel=i"
"Duszniki-Zdroj","22","0","Prop","stem-vowel=i"
"Duszniki-Zdrój","22","0","Prop","stem-vowel=i"
"Eat and Joy","21","0","Prop","stem-vowel=i"
"EBay","21","0","Prop","stem-vowel=i"
"El Copé","21","0","Prop","stem-vowel=e"
"El Espavé","21","0","Prop","stem-vowel=e"
"Erateiní","21","0","Prop","stem-vowel=i"
"Erie","21","0","Prop","stem-vowel=i"
"Estelí","21","0","Prop","stem-vowel=i"
"Evreux","22","0","Prop","stem-vowel=ö"
"Évreux","22","0","Prop","stem-vowel=ö"
"Evry","21","0","Prop","stem-vowel=i"
"Évry","21","0","Prop","stem-vowel=i"
"Exochí","21","0","Prop","stem-vowel=i"
"Falsterbo","21","0","Prop","stem-vowel=u"
"Fatboy","21","0","Prop","stem-vowel=i"
"Felsővisó","21","0","Prop","stem-vowel=o"
"Fernie","21","0","Prop","stem-vowel=i"
"Fernley","21","0","Prop","stem-vowel=i"
"Firminy","21","0","Prop","stem-vowel=i"
"First Fellow","22","0","Prop","stem-vowel=u"
"Five Below","22","0","Prop","stem-vowel=u"
"floor show","22","0","N","stem-vowel=u"
"Floro","21","0","Prop","stem-vowel=ö"
"Florø","21","0","Prop","stem-vowel=ö"
"Foix","22","0","Prop","stem-vowel=a"
"Fontainebleau","21","0","Prop","stem-vowel=o"
"Forlì","21","0","Prop","stem-vowel=i"
"Fourná","21","0","Prop","stem-vowel=a"
"Franche-Comté","21","0","Prop","stem-vowel=e"
"Frý","21","0","Prop","stem-vowel=y"
"Frýdlant nad Ostravicí","21","0","Prop","stem-vowel=i"
"Fuchū","21","0","Prop","stem-vowel=u"
"Fundao","21","0","Prop","stem-vowel=u"
"Fundão","21","0","Prop","stem-vowel=u"
"Gabiley","21","0","Prop","stem-vowel=i"
"Gabú","21","0","Prop","stem-vowel=u"
"Gafanha da Nazaré","21","0","Prop","stem-vowel=e"
"Gahperuslátnjá","21","0","Prop","stem-vowel=a"
"Galway","21","0","Prop","stem-vowel=i"
"Ganvie","21","0","Prop","stem-vowel=i"
"Garachiné","21","0","Prop","stem-vowel=e"
"Garbahaarreey","21","0","Prop","stem-vowel=i"
"Gariché","21","0","Prop","stem-vowel=e"
"Gaspé","21","0","Prop","stem-vowel=e"
"Gatineau","21","0","Prop","stem-vowel=o"
"Gerakiní","21","0","Prop","stem-vowel=i"
"Glasgow","22","0","Prop","stem-vowel=u"
"Glykí","21","0","Prop","stem-vowel=i"
"Gojō","21","0","Prop","stem-vowel=o"
"Golden Rax Pizzabuffet","22","0","Prop","stem-vowel=e"
"gourmet","22","0","N","stem-vowel=e"
"Grande Prairie","21","0","Prop","stem-vowel=i"
"Graulhet","22","0","Prop","stem-vowel=e"
