Ainolankalliot	['N_RAUNIOT']	plt=obligatory
A-Insinöörit	['N_LIIVIT']	plt=obligatory
Airikenmäet	['N_MÄET']	plt=obligatory
airokala	['N_KIRJA']	plt=common
Airosaaret	['N_SAARET']	plt=obligatory
Airossaaret	['N_SAARET']	plt=obligatory
Aisalammit	['N_LAMMIT']	plt=obligatory
Aisanevankalliot	['N_RAUNIOT']	plt=obligatory
Aitajärvet	['N_RIPSET']	plt=obligatory
Aitalammet	['N_LAMMET']	plt=obligatory
Aitalamminsärkät	['N_SÄRKÄT']	plt=obligatory
Aitalammit	['N_LAMMIT']	plt=obligatory
Aitamaanlantot	['N_ROITOT']	plt=obligatory
Aitamaantievat	['N_VARAT']	plt=obligatory
aita	['N_PATA']	plt=common
Aitasuonlammit	['N_LAMMIT']	plt=obligatory
aitobakteeri	['N_KANAALI']	plt=common
aitohevosmuurahainen	['N_AAKKOSTAMINEN']	plt=common
aitokana	['N_KIRJA']	plt=common
aitosammakko	['N_LEPAKKO']	plt=common
aitosammal	['N_ASKAR']	plt=common
aitosieni	['N_HIIRI']	plt=common
aitosudenkorento	['N_TUNTO']	plt=common
aitovyötiäinen	['N_KYLKIÄINEN']	plt=common
Aitsaaret	['N_SAARET']	plt=obligatory
Aittakalliot	['N_RAUNIOT']	plt=obligatory
Aittakankaankalliot	['N_RAUNIOT']	plt=obligatory
Aittaluodot	['N_PIDOT']	plt=obligatory
Aittanivat	['N_VARAT']	plt=obligatory
Aittanummenpellot	['N_AALLOT']	plt=obligatory
Aittaojan seljänteet	['N_RINTEET']	plt=obligatory
Aittariutat	['N_RIUTAT']	plt=obligatory
Aittasaarekkeet	['N_KUULOKKEET']	plt=obligatory
Aittasaaret	['N_SAARET']	plt=obligatory
Aittasenkummut	['N_KUMMUT']	plt=obligatory
Aittasuonkalliot	['N_RAUNIOT']	plt=obligatory
Aittatievat	['N_VARAT']	plt=obligatory
Aittoharjunkankaat	['N_RENKAAT']	plt=obligatory
Aittokalliot	['N_RAUNIOT']	plt=obligatory
Aittokankaat	['N_RENKAAT']	plt=obligatory
Aittokarit	['N_LASIT']	plt=obligatory
Aittokivet	['N_SAKSET']	plt=obligatory
Aittokoskensärkät	['N_SÄRKÄT']	plt=obligatory
Aittolaistenhalmeet	['N_HIUTALEET']	plt=obligatory
Aittolammit	['N_LAMMIT']	plt=obligatory
Aitto-ojanniityt	['N_NIITYT']	plt=obligatory
Aittosaaret	['N_SAARET']	plt=obligatory
Aittostenmäet	['N_MÄET']	plt=obligatory
aivina	['N_KITARA']	plt=common
aivokalvolaskimo	['N_RUIPELO']	plt=common
aivo	['N_TALO']	plt=common
aivot	['N_AIVOT']	plt=obligatory
Ajakkalammit	['N_LAMMIT']	plt=obligatory
ajannäyttäjäkukka	['N_LUOKKA']	plt=common
ajo	['N_TALO']	plt=common
ajovalot	['N_AIVOT']	plt=obligatory
Ajuksenkalliot	['N_RAUNIOT']	plt=obligatory
ajurinrattaat	['N_RATTAAT']	plt=obligatory
Akanahot	['N_AIVOT']	plt=obligatory
Akanarot	['N_AIVOT']	plt=obligatory
Akanhaudat	['N_RAUDAT']	plt=obligatory
Akanlammit	['N_LAMMIT']	plt=obligatory
Akanpaskanivat	['N_VARAT']	plt=obligatory
Akansaaret	['N_SAARET']	plt=obligatory
Akantörmät	['N_KÄRÄJÄT']	plt=obligatory
Akanviidanniityt	['N_NIITYT']	plt=obligatory
Akava Erityisalat	['N_PAIKAT']	plt=obligatory
Akavan Erityisalat	['N_PAIKAT']	plt=obligatory
Akavan kirkolliset ammattiliitot	['N_ROITOT']	plt=obligatory
Akharamankummut	['N_KUMMUT']	plt=obligatory
Akkalammit	['N_LAMMIT']	plt=obligatory
Akkalanluodot	['N_PIDOT']	plt=obligatory
Akkaluodot	['N_PIDOT']	plt=obligatory
Akkanevankalliot	['N_RAUNIOT']	plt=obligatory
Akkasaaret	['N_SAARET']	plt=obligatory
akselivallat	['N_VALLAT']	plt=obligatory
akselivaltio	['N_TUOMIO']	plt=common
Aksijärvet	['N_RIPSET']	plt=obligatory
Aksunharjut	['N_HOUSUT']	plt=obligatory
aktiivat	['N_KASTILJAT']	plt=obligatory
Aku-Jounin Aitasijajärvet	['N_RIPSET']	plt=obligatory
Ala-Antin kentät	['N_KENTÄT']	plt=obligatory
alahengitystiet	['N_TIET']	plt=obligatory
Alaistenniitut	['N_NIITUT']	plt=obligatory
Alajoensärkät	['N_SÄRKÄT']	plt=obligatory
Alajängänpalot	['N_AIVOT']	plt=obligatory
Alajärven Ankkurit	['N_FARMARIT']	plt=obligatory
Alajärvenharjut	['N_HOUSUT']	plt=obligatory
Alakankaat	['N_RENKAAT']	plt=obligatory
Ala-Karpaatit	['N_KASTANJETIT']	plt=obligatory
Ala-Kellolammit	['N_LAMMIT']	plt=obligatory
Alakka-ahonkydöt	['N_KYDÖT']	plt=obligatory
Alakorvenniityt	['N_NIITYT']	plt=obligatory
Alakoskenluhdat	['N_LUHDAT']	plt=obligatory
Alakosket	['N_SAKSET']	plt=obligatory
Alakydöt	['N_KYDÖT']	plt=obligatory
Alakärrit	['N_LIIVIT']	plt=obligatory
Alalamut	['N_HOUSUT']	plt=obligatory
Ala-Leililammit	['N_LAMMIT']	plt=obligatory
Ala-Lismanpuljut	['N_HOUSUT']	plt=obligatory
Alanevankalliot	['N_RAUNIOT']	plt=obligatory
Alangonkalliot	['N_RAUNIOT']	plt=obligatory
Alangonniityt	['N_NIITYT']	plt=obligatory
Alaniitynkalliot	['N_RAUNIOT']	plt=obligatory
Alaniityt	['N_NIITYT']	plt=obligatory
Alankomaat	['N_ITÄMAAT']	plt=obligatory
Alankomaiden Antillit	['N_LASIT']	plt=obligatory
Alankoniityt	['N_NIITYT']	plt=obligatory
Alanokat	['N_SUKAT']	plt=obligatory
Alanteenlammit	['N_LAMMIT']	plt=obligatory
Alanteensärkät	['N_SÄRKÄT']	plt=obligatory
Alapaikanpellot	['N_AALLOT']	plt=obligatory
Alapalot	['N_AIVOT']	plt=obligatory
Alapellot	['N_AALLOT']	plt=obligatory
Alaperänharjut	['N_HOUSUT']	plt=obligatory
Alaperänkankaat	['N_RENKAAT']	plt=obligatory
Alapäänniitut	['N_NIITUT']	plt=obligatory
Alapäänsaaret	['N_SAARET']	plt=obligatory
Alarannansuot	['N_SUOT']	plt=obligatory
Alasaaret	['N_SAARET']	plt=obligatory
Alasensärkät	['N_SÄRKÄT']	plt=obligatory
Alasiliänkankaat	['N_RENKAAT']	plt=obligatory
Alasimenlamminmäet	['N_MÄET']	plt=obligatory
Alasjärvenkalliot	['N_RAUNIOT']	plt=obligatory
Alaskaivetunjärvet	['N_RIPSET']	plt=obligatory
Alaskivenkalliot	['N_RAUNIOT']	plt=obligatory
Alasniitut	['N_NIITUT']	plt=obligatory
Alassuonsaaret	['N_SAARET']	plt=obligatory
Alasuonlammit	['N_LAMMIT']	plt=obligatory
Alasuonsaarekkeet	['N_KUULOKKEET']	plt=obligatory
Alasuot	['N_SUOT']	plt=obligatory
Alatalonahot	['N_AIVOT']	plt=obligatory
Alatornion Pirkat	['N_PAIKAT']	plt=obligatory
Alavankankaat	['N_RENKAAT']	plt=obligatory
