Incoming morph	analyses	stem part	continuations...	#<- HEADERS
PRON_NÄMÄ	0	0	PRON_FRONT_PLURALS	PRON_FRONT_PARTITIVE_ITÄ	PRON_FRONT_GENITIVE_IDEN	PRON_FRONT_GENITIVE_ITTEN	PRON_FRONT_ILLATIVE_IHIN
PRON_NÄMÄ	Nsg|Xacc|Uarch	mät	PRON_FRONT_CLIT_OPT
PRON_NÄMÄ	Nsg|Xnom|Udial	ä	PRON_FRONT_CLIT_OPT
PRON_NUO	0	uo	PRON_BACK_PLNOM_0
PRON_NUO	0	o	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_ITA	PRON_BACK_GENITIVE_IDEN	PRON_BACK_GENITIVE_ITTEN	PRON_BACK_ILLATIVE_IHIN
PRON_NUO	Nsg|Xacc|Uarch	uot	PRON_BACK_CLIT_OPT
PRON_NE	0	e	PRON_FRONT_PLNOM_0
PRON_NE	0	i	PRON_FRONT_PLURALS	PRON_FRONT_PARTITIVE_ITÄ	PRON_FRONT_GENITIVE_IDEN	PRON_FRONT_GENITIVE_ITTEN	PRON_FRONT_ILLATIVE_IHIN	PRON_FRONT_PARTITIVE_TÄ
PRON_MUUTAMA	0	a	PRON_BACK_NOMINATIVE	PRON_BACK_SINGULARS	PRON_BACK_PARTITIVE_A
PRON_MUUTAMA	0	0	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_IA	PRON_BACK_GENITIVE_IEN	PRON_BACK_ILLATIVE_IIN
PRON_USEA	0	0	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_ITA	PRON_BACK_GENITIVE_IDEN	PRON_BACK_GENITIVE_ITTEN	PRON_BACK_ILLATIVE_ISIIN	PRON_BACK_ILLATIVE_IHIN
PRON_USEA	0	a	PRON_BACK_NOMINATIVE	PRON_BACK_SINGULARS	PRON_BACK_PARTITIVE_A	PRON_BACK_ILLATIVE_AN	PRON_BACK_GENITIVE_IN
PRON_MOLEMMAT	0	p	PRON_BACK_STRONG_PLURALS	PRON_BACK_PARTITIVE_IA	PRON_BACK_GENITIVE_IEN	PRON_BACK_ILLATIVE_IIN
PRON_MOLEMMAT	0	m	PRON_BACK_WEAK_PLURALS
PRON_MOLEMMAT	0	ma	PRON_BACK_PLNOM_T
PRON_MOLEMMAT	Urare	pi	PRON_BACK_NOMINATIVE
PRON_MOLEMMAT	Urare	pa	PRON_BACK_STRONG_SINGULARS	PRON_BACK_PARTITIVE_A	PRON_BACK_ILLATIVE_AN	PRON_BACK_GENITIVE_IN
PRON_MOLEMMAT	Urare	ma	PRON_BACK_WEAK_SINGULARS
PRON_TOI	0	i	PRON_BACK_NOMINATIVE
PRON_TOI	0	0	PRON_BACK_SINGULARS	PRON_BACK_PARTITIVE_TA	PRON_BACK_ILLATIVE_HON
PRON_SAMA	0	a	PRON_BACK_NOMINATIVE	PRON_BACK_SINGULARS	PRON_BACK_PARTITIVE_A_AN
PRON_SAMA	0	o	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_JA	PRON_BACK_GENITIVE_JEN	PRON_BACK_ILLATIVE_IHIN
PRON_ERÄS	0	s	PRON_FRONT_NOMINATIVE	PRON_FRONT_PARTITIVE_TÄ
PRON_ERÄS	0	ä	PRON_FRONT_SINGULARS	PRON_FRONT_ILLATIVE_SEEN
PRON_ERÄS	0	0	PRON_FRONT_PLURALS	PRON_FRONT_PARTITIVE_ITÄ	PRON_FRONT_GENITIVE_IDEN	PRON_FRONT_GENITIVE_ITTEN	PRON_FRONT_ILLATIVE_ISIIN
PRON_MONES	0	s	PRON_BACK_NOMINATIVE
PRON_MONES	0	nne	PRON_BACK_SINGULARS
PRON_MONES	0	t	PRON_BACK_PARTITIVE_TA
PRON_MONES	0	ns	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_IA	PRON_BACK_GENITIVE_IEN	PRON_BACK_ILLATIVE_IIN
PRON_MÄ	0	ä	PRON_FRONT_NOMINATIVE
PRON_MÄ	0	u	PRON_BACK_SINGULARS	PRON_BACK_PARTITIVE_A	PRON_BACK_ILLATIVE_HUN
PRON_MUUAN	0	n	PRON_BACK_NOMINATIVE
PRON_MUUAN	0	t	PRON_BACK_PARTITIVE_TA
PRON_JOKA	0	ka	PRON_BACK_NOMINATIVE
PRON_JOKA	0	0	PRON_BACK_SINGULARS	PRON_BACK_PLURALS	PRON_BACK_PARTITIVE_TA	PRON_BACK_ILLATIVE_HON	PRON_BACK_PARTITIVE_ITA	PRON_BACK_GENITIVE_IDEN	PRON_BACK_GENITIVE_ITTEN	PRON_BACK_ILLATIVE_IHIN
PRON_JOKA	Nsg|Xgen	nka	#
PRON_JOKA	Nsg|Xill	nne	#
PRON_JOKA	Npl|Xnom	tka	#
PRON_MIKÄ	0	kä	PRON_FRONT_NOMINATIVE
PRON_MIKÄ	0	0	PRON_FRONT_SINGULARS	PRON_FRONT_PARTITIVE_TÄ	PRON_FRONT_ILLATIVE_HIN
PRON_MIKÄ	Nsg|Xgen	nkä	#
PRON_MIKÄ	Nsg|Xill	nne	#
PRON_MIKÄ	Nsg|Xnom	tkä	#
PRON_MIKÄÄN	0	kään	PRON_FRONT_NOMINATIVE
PRON_MIKÄÄN	Nsg|Xpar	tään	PRON_FRONT_CLIT_OPT
PRON_MIKÄÄN	Nsg|Xgen	nkään	PRON_FRONT_CLIT_OPT
PRON_MIKÄÄN	Npl|Xnom	tkään	PRON_FRONT_CLIT_OPT
PRON_KUKA	0	uka	PRON_BACK_NOMINATIVE
PRON_KUKA	0	ene	PRON_FRONT_SINGULARS
PRON_KUKA	0	u	PRON_FRONT_SINGULARS
PRON_KUKA	0	e	PRON_FRONT_PLURALS
PRON_KUKA	Nsg|Xacc	enet	PRON_FRONT_CLIT_OPT
PRON_KUKA	Nsg|Xpar	etä	PRON_FRONT_CLIT_OPT
PRON_KUKA	Nsg|Xade	ellä	PRON_FRONT_CLIT_OPT
PRON_KUKA	Nsg|Xabl	eltä	PRON_FRONT_CLIT_OPT
PRON_KUKA	Nsg|Xall	elle	PRON_FRONT_CLIT_OPT
PRON_KUKA	Npl|Xnom	etkä	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	0	ukaan	PRON_BACK_NOMINATIVE
PRON_KUKAAN	Nsg|Xgen	enenkään	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	Nsg|Xpar	etään	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	Nsg|Xade	ellään	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	Nsg|Xabl	eltään	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	Nsg|Xall	ellekään	PRON_FRONT_CLIT_OPT
PRON_KUKAAN	Npl|Xnom	etkään	PRON_FRONT_CLIT_OPT
PRON_KUKIN	0	ukin	PRON_BACK_NOMINATIVE
PRON_KUKIN	Nsg|Xpar	utakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xgen	unkin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xine	ussakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xela	ustakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xill	uhunkin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xade	ullakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xabl	ultakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xall	ullekin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Nsg|Xtra	uksikin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xpar	uitakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xgen	uidenkin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xine	uissakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xela	uistakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xill	uihinkin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xade	uillakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xabl	uiltakin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xall	uillekin	PRON_BACK_CLIT_OPT
PRON_KUKIN	Npl|Xtra	uiksikin	PRON_BACK_CLIT_OPT
PRON_JOKIN	0	kin	PRON_BACK_NOMINATIVE
PRON_JOKIN	Nsg|Xpar	takin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xgen	nkin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xine	ssakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xela	stakin	PRON_BACK_CLIT_OPT
