Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KAHDEKSAN	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI	0	0	DIGITS_COMPOUND
DIGITS_KAKSI	Npl|Xabe	%:itta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xabl	%:ilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xade	%:illa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xall	%:ille	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI	Npl|Xela	%:ista	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xess	%:ina	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xgen	%:ien	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_KAKSI	Npl|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xine	%:issa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xins	%:in	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xnom	%:t	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xpar	%:ia	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xtra	%:ikse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KAKSI	Npl|Xtra	%:iksi	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Nsg|Xabe	%:tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xabl	%:lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xade	%:lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xall	%:lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI	Nsg|Xela	%:sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xess	%:na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xgen	%:n	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Nsg|Xill	%:ee	DIGITS_BACK_POSS
DIGITS_KAKSI	Nsg|Xill	%:een	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Nsg|Xine	%:ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xnom	%:	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KAKSI	Nsg|Xpar	%:ta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xtra	%:kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KAKSI	Nsg|Xtra	%:ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	N??|X???	0	#
