Incoming morph	analyses	stem part	continuations...	#<- HEADERS
NUM_BACK_STRONG_SINGULARS	Nsg|Xnom		NUM_BACK_POSS
NUM_BACK_WEAK_PLURALS	Npl|Xabe	{MB}i{MB}tta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xabl	{MB}i{MB}lta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xade	{MB}i{MB}lla	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xall	{MB}i{MB}lle	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xela	{MB}i{MB}sta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xine	{MB}i{MB}ssa	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xins	{MB}i{MB}n	NUM_BACK_CLIT_OPT
NUM_BACK_WEAK_PLURALS	Npl|Xtra	{MB}i{MB}kse	NUM_BACK_POSS_EN_OBL
NUM_BACK_WEAK_PLURALS	Npl|Xtra	{MB}i{MB}ksi	NUM_BACK_CLIT_OPT
NUM_BACK_WEAK_SINGULARS			NUM_BACK_PLNOM_CLIT
NUM_BACK_WEAK_SINGULARS	Nsg|Xabe	{MB}tta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xabl	{MB}lta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xade	{MB}lla	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xall	{MB}lle	NUM_BACK_POSS_EN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xela	{MB}sta	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xgen	{MB}n	NUM_BACK_CLIT_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xine	{MB}ssa	NUM_BACK_POSS_AN_OPT
NUM_BACK_WEAK_SINGULARS	Nsg|Xtra	{MB}kse	NUM_BACK_POSS_EN_OBL
NUM_BACK_WEAK_SINGULARS	Nsg|Xtra	{MB}ksi	NUM_BACK_CLIT_OPT	NUM_BACK_CLIT_OPT
NUM_COMPOUND	B←	-	#
NUM_COMPOUND	Bc	{hyph?}	NUMERAL	SUFFIX
NUM_FRONT_CLIT_OPT			#	NUM_FRONT_CLIT	NUM_COMPOUND
NUM_FRONT_CLIT	Qhan	{MB}hän	#
NUM_FRONT_CLIT	Qhan|Qkaan	{MB}hän{MB}kään	#
NUM_FRONT_CLIT	Qhan|Qko	{MB}hän{MB}kö	#
NUM_FRONT_CLIT	Qhan|Qpa	{MB}hän{MB}pä	#
NUM_FRONT_CLIT	Qkaan	{MB}kään	#
NUM_FRONT_CLIT	Qkaan|Qhan	{MB}kään{MB}hän	#
NUM_FRONT_CLIT	Qkaan|Qkin	{MB}kään{MB}kin	#
NUM_FRONT_CLIT	Qkaan|Qko	{MB}kään{MB}kö	#
NUM_FRONT_CLIT	Qkaan|Qpa	{MB}kään{MB}pä	#
NUM_FRONT_CLIT	Qkin	{MB}kin	#
NUM_FRONT_CLIT	Qkin|Qhan	{MB}kin{MB}hän	#
NUM_FRONT_CLIT	Qkin|Qkaan	{MB}kin{MB}kään	#
NUM_FRONT_CLIT	Qkin|Qko	{MB}kin{MB}kö	#
NUM_FRONT_CLIT	Qkin|Qpa	{MB}kin{MB}pä	#
NUM_FRONT_CLIT	Qko	{MB}kö	#
NUM_FRONT_CLIT	Qko|Qhan	{MB}kö{MB}hän	#
NUM_FRONT_CLIT	Qko|Qkaan	{MB}kö{MB}kään	#
NUM_FRONT_CLIT	Qko|Qkin	{MB}kö{MB}kin	#
NUM_FRONT_CLIT	Qko|Qpa	{MB}kö{MB}pä	#
NUM_FRONT_CLIT	Qko|Qs	{MB}kö{MB}s	#
NUM_FRONT_CLIT	Qpa	{MB}pä	#
NUM_FRONT_CLIT	Qpa|Qhan	{MB}pä{MB}hän	#
NUM_FRONT_CLIT	Qpa|Qkaan	{MB}pä{MB}kään	#
NUM_FRONT_CLIT	Qpa|Qkin	{MB}pä{MB}kin	#
NUM_FRONT_CLIT	Qpa|Qko	{MB}pä{MB}kö	#
NUM_FRONT_CLIT	Qpa|Qs	{MB}pä{MB}s	#
NUM_FRONT_GENITIVE_IEN	Npl|Xgen	{MB}i{MB}en	NUM_FRONT_CLIT_OPT
NUM_FRONT_GENITIVE_IEN	Npl|Xgen	{MB}i{MB}e	NUM_FRONT_POSS
NUM_FRONT_GENITIVE_IN	Npl|Xgen|Uarch	{MB}i{MB}n	NUM_FRONT_CLIT_OPT
NUM_FRONT_GENITIVE_IN	Npl|Xgen|Uarch	{MB}i	NUM_FRONT_POSS
NUM_FRONT_GENITIVE_TEN	Npl|Xgen	{MB}ten	NUM_FRONT_CLIT_OPT
NUM_FRONT_GENITIVE_TEN	Npl|Xgen	{MB}te	NUM_FRONT_POSS
NUM_FRONT_ILLATIVE_EN	Nsg|Xill	{MB}en	NUM_FRONT_CLIT_OPT
NUM_FRONT_ILLATIVE_EN	Nsg|Xill	{MB}e	NUM_FRONT_POSS
NUM_FRONT_ILLATIVE_IIN	Npl|Xill	{MB}i{MB}in	NUM_FRONT_CLIT_OPT
NUM_FRONT_ILLATIVE_IIN	Npl|Xill	{MB}i{MB}i	NUM_FRONT_POSS
NUM_FRONT_ILLATIVE_ÄN	Nsg|Xill	{MB}än	NUM_FRONT_CLIT_OPT
NUM_FRONT_ILLATIVE_ÄN	Nsg|Xill	{MB}ä	NUM_FRONT_POSS
NUM_FRONT_NOMINATIVE	Nsg|Xnom		NUM_FRONT_CLIT_OPT
NUM_FRONT_PARTITIVE_IÄ	Npl|Xpar	{MB}i{MB}ä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_PARTITIVE_TÄ	Nsg|Xpar	{MB}tä	NUM_FRONT_POSS_ÄN_OPT
