Kangas-Ollin saaret	PROPN	obligatory
Kansalais- ja Työväenopistojen Rehtorit	PROPN	obligatory
Kansallinen koululaisliitto – Minit	PROPN	obligatory
Kansantaloustieteen opiskelijat	PROPN	obligatory
Karhulan Katajaiset	PROPN	obligatory
Karhulan Lamposaaret	PROPN	obligatory
Karhulan Urheilijat	PROPN	obligatory
Karhulan Veikot	PROPN	obligatory
Karhun Pojat	PROPN	obligatory
Karkkilan Pojat	PROPN	obligatory
Karkkilan Urheilijat	PROPN	obligatory
Karoliinan portaat	PROPN	obligatory
Kasken Pokkuvittikot	PROPN	obligatory
Kasvun ja vanhenemisen tutkijat	PROPN	obligatory
Kehitysmaatutkimuksen opiskelijat	PROPN	obligatory
Kehitysmaayhdistys Pääskyt	PROPN	obligatory
Kellon Työväen Urheilijat	PROPN	obligatory
Keravan Urheilijat	PROPN	obligatory
Keskipohjalaiset Kylät	PROPN	obligatory
Keski-Suomen Voimailijat	PROPN	obligatory
Keuruun Kisailijat	PROPN	obligatory
Kiimingin Kiekko-Pojat	PROPN	obligatory
Kiimingin Urheilijat	PROPN	obligatory
Kiitos Henkilöstöpalvelut	PROPN	obligatory
Kirkkonummen Urheilijat	PROPN	obligatory
Kirkon Nuorisotyöntekijät	PROPN	obligatory
Kiteen Urheilijat	PROPN	obligatory
Kivi-Värriön kummut	PROPN	obligatory
Kokkolan Tiikerit	PROPN	obligatory
Kokkolan Veikot	PROPN	obligatory
Koliston Leppäkarit	PROPN	obligatory
Kolmen Aapon tievat	PROPN	obligatory
Konneveden Urheilijat	PROPN	obligatory
Kontiolahden Urheilijat	PROPN	obligatory
Korson Palloilijat	PROPN	obligatory
Kortejängän puljut	PROPN	obligatory
Kortesjärven Järvi-Veikot	PROPN	obligatory
Kosken Hautamaat	PROPN	obligatory
Koskenkorvan Urheilijat	PROPN	obligatory
Kotitalouden Kandidaatit	PROPN	obligatory
Kotkan Työväen Palloilijat	PROPN	obligatory
Koulujen Musiikinopettajat	PROPN	obligatory
Kouvolan Pallonlyöjät	PROPN	obligatory
Kouvolan Urheilijat	PROPN	obligatory
Kreikan Rodopit	PROPN	obligatory
Kuopion laskuvarjourheilijat	PROPN	obligatory
Kuopion Sisu-Veikot	PROPN	obligatory
Kuopion urheilusukeltajat	PROPN	obligatory
Kuorvusseljän Männikkömuristat	PROPN	obligatory
Kurisijan ja Keijitsan kentät	PROPN	obligatory
