Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KAHDEKSAN	Nsg|Xine	:{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAHDEKSAN	Nsg|Xnom	:{MB}	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KAHDEKSAN	Nsg|Xpar	:{MB}aa	DIGITS_BACK_POSS_OPT
DIGITS_KAHDEKSAN	Nsg|Xtra	:{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KAHDEKSAN	Nsg|Xtra	:{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KAHDEKSAN	N??|X???		#
DIGITS_KAHDEKSAN	Xcom	:{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI			DIGITS_COMPOUND
DIGITS_KAKSI	Npl|Xabe	:{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xabl	:{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xade	:{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xall	:{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI	Npl|Xela	:{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xess	:{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xgen	:{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_KAKSI	Npl|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xine	:{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xins	:{MB}i{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xnom	:{MB}t	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Npl|Xpar	:{MB}i{MB}a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Npl|Xtra	:{MB}i{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KAKSI	Npl|Xtra	:{MB}i{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Nsg|Xabe	:{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xabl	:{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xade	:{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xall	:{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KAKSI	Nsg|Xela	:{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xess	:{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xgen	:{MB}n	DIGITS_BACK_CLIT_OPT
