N_51Iso-Britannia	Xcom	ine-Britannioine	N_BACK_POSS_EN_OPT
N_51Iso-Britannia	Npl|Xabe	itta-Britannioitta	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xabl	ilta-Britannioilta	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xade	illa-Britannioilla	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xall	ille-Britannioille	N_BACK_POSS_EN_OPT
N_51Iso-Britannia	Npl|Xela	ista-Britannioista	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xess	ina-Britannioina	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xgen	jen-Britannioiden	N_BACK_POSS_OPT
N_51Iso-Britannia	Npl|Xgen	jen-Britannioitten	N_BACK_POSS_OPT
N_51Iso-Britannia	Npl|Xgen	jen-Britanniojen	N_BACK_POSS_OPT
N_51Iso-Britannia	Npl|Xill	ihin-Britannioihin	N_BACK_POSS_OPT
N_51Iso-Britannia	Npl|Xine	issa-Britannioissa	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Npl|Xnom	t-Britanniat	N_BACK_POSS
N_51Iso-Britannia	Npl|Xpar	ja-Britannioita	N_BACK_POSS_OPT
N_51Iso-Britannia	Npl|Xtra	iksi-Britannioikse	N_BACK_POSS_EN_OBL
N_51Iso-Britannia	Npl|Xtra	iksi-Britannioiksi	N_BACK_CLIT_OPT
N_51Iso-Britannia	Nsg|Xabe	tta-Britanniatta	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xabl	lta-Britannialta	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xade	lla-Britannialla	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xall	lle-Britannialle	N_BACK_POSS_EN_OPT
N_51Iso-Britannia	Nsg|Xela	sta-Britanniasta	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xess	na-Britanniana	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xgen	n-Britannian	N_BACK_POSS_OPT
N_51Iso-Britannia	Nsg|Xill	on-Britanniaan	N_BACK_POSS_OPT
N_51Iso-Britannia	Nsg|Xine	ssa-Britanniassa	N_BACK_POSS_AN_OPT
N_51Iso-Britannia	Nsg|Xnom	-Britannia	N_BACK_POSS_OPT
N_51Iso-Britannia	Nsg|Xpar	a-Britanniaa	N_BACK_POSS_OPT
N_51Iso-Britannia	Nsg|Xtra	ksi-Britanniakse	N_BACK_POSS_EN_OBL
N_51Iso-Britannia	Nsg|Xtra	ksi-Britanniaksi	N_BACK_CLIT_OPT
N_51Mustameri	Xcom	inemerine	N_BACK_POSS_EN_OPT
N_51Mustameri	Npl|Xabe	ittamerittä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xabl	iltameriltä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xade	illamerillä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xall	illemerille	N_BACK_POSS_EN_OPT
N_51Mustameri	Npl|Xela	issamerissä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xess	inamerinä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xgen	ienmerien	N_BACK_POSS_OPT
N_51Mustameri	Npl|Xgen	ienmerten	N_BACK_POSS_OPT
N_51Mustameri	Npl|Xine	issamerissä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xnom	atmeret	N_BACK_CLIT_OPT
N_51Mustameri	Npl|Xpar	iameriä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Npl|Xtra	iksimerikse	N_BACK_POSS_EN_OBL
N_51Mustameri	Npl|Xtra	iksimeriksi	N_BACK_CLIT_OPT
N_51Mustameri	Nsg|Xabe	attamerettä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xabl	altamereltä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xade	allamerellä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xall	allemerelle	N_BACK_POSS_EN_OPT
N_51Mustameri	Nsg|Xela	astamerestä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xess	anamerenä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xgen	anmeren	N_BACK_POSS_OPT
N_51Mustameri	Nsg|Xine	assameressä	N_FRONT_POSS_ÄN_OPT
N_51Mustameri	Nsg|Xnom	ameri	N_BACK_CLIT_OPT
N_51Mustameri	Nsg|Xpar	aamerta	N_BACK_POSS_AN_OPT
N_51Mustameri	Nsg|Xtra	aksimerekse	N_BACK_POSS_EN_OBL
N_51Mustameri	Nsg|Xtra	aksimereksi	N_BACK_CLIT_OPT
N_51Punainenmeri	Xcom	sinemerine	N_BACK_POSS_EN_OPT
N_51Punainenmeri	Npl|Xabe	sittamerittä	N_FRONT_POSS_ÄN_OPT
N_51Punainenmeri	Npl|Xabl	siltameriltä	N_FRONT_POSS_ÄN_OPT
N_51Punainenmeri	Npl|Xade	sillamerillä	N_FRONT_POSS_ÄN_OPT
N_51Punainenmeri	Npl|Xall	sillemerille	N_BACK_POSS_EN_OPT
N_51Punainenmeri	Npl|Xela	sissamerissä	N_FRONT_POSS_ÄN_OPT
N_51Punainenmeri	Npl|Xess	sinamerinä	N_FRONT_POSS_ÄN_OPT
N_51Punainenmeri	Npl|Xgen	sienmerien	N_BACK_POSS_OPT
